item_id,name,price,quantity,datetime
8486,one-day ticket to That 70s Volcano,290000,2,2020-07-09 01:58:32.077126
9537,pocket wish,45000,2,2020-07-09 02:24:47.562428
9924,Special Seasoning,2500,31,2020-07-09 02:24:49.519409
9537,pocket wish,49588,105,2020-07-09 02:38:16.989213
9537,pocket wish,45000,3,2020-07-09 03:20:20.859972
9537,pocket wish,49900,3,2020-07-09 03:47:59.234335
3575,sand dollar,200,17,2020-07-09 04:02:09.926079
8406,savory dry noodles,1000,1,2020-07-09 04:03:31.186085
7773,transdermal smoke patch,4500,24,2020-07-09 04:05:05.005146
4001,agua de vida,11500,20,2020-07-09 04:24:42.736464
443,beer lens,5000,12,2020-07-09 04:26:16.584733
5227,bucket of wine,7000,12,2020-07-09 04:26:33.786628
3325,jar of fermented pickle juice,1234,1,2020-07-09 04:29:59.738600
9537,pocket wish,49000,3,2020-07-09 05:26:26.313791
595,scroll of drastic healing,800,3,2020-07-09 06:46:57.874623
9537,pocket wish,49900,3,2020-07-09 06:51:52.713629
8486,one-day ticket to That 70s Volcano,290000,1,2020-07-09 06:56:53.287660
9537,pocket wish,49900,3,2020-07-09 06:57:00.553897
8763,BACON,230,100,2020-07-09 06:57:14.481412
9537,pocket wish,49900,3,2020-07-09 06:58:42.096719
9537,pocket wish,49900,3,2020-07-09 07:00:23.211775
9537,pocket wish,49900,3,2020-07-09 07:02:05.764014
8763,BACON,225,1000,2020-07-09 07:18:09.400013
595,scroll of drastic healing,800,507,2020-07-09 07:27:47.988898
7370,Psychotic Train wine,1500,2,2020-07-09 07:34:00.216029
8763,BACON,200,100,2020-07-09 07:34:09.934441
9537,pocket wish,49900,3,2020-07-09 07:40:12.577496
9537,pocket wish,49900,3,2020-07-09 07:41:46.125286
9537,pocket wish,49900,3,2020-07-09 07:43:19.515924
9537,pocket wish,49900,3,2020-07-09 07:44:53.141012
304,dry noodles,220,82,2020-07-09 09:14:44.239174
9537,pocket wish,49900,3,2020-07-09 09:14:48.824746
346,scrumptious reagent,800,5,2020-07-09 09:15:00.598047
8763,BACON,230,90,2020-07-09 09:16:47.923268
9537,pocket wish,49900,3,2020-07-09 09:18:29.856127
9537,pocket wish,49900,3,2020-07-09 09:20:19.398327
8763,BACON,230,946,2020-07-09 09:22:19.882514
4463,chocolate turtle totem,5000,1,2020-07-09 09:25:55.571622
194,Mr. Accessory,4998375,1,2020-07-09 09:36:31.675712
9537,pocket wish,49900,3,2020-07-09 09:47:42.648540
9537,pocket wish,49900,3,2020-07-09 09:49:18.543014
9537,pocket wish,49900,3,2020-07-09 09:51:48.239248
9537,pocket wish,49900,4,2020-07-09 09:53:33.963412
8204,one-day ticket to Dinseylandfill,95000,5,2020-07-09 09:55:04.084411
4463,chocolate turtle totem,4100,2,2020-07-09 12:14:37.583663
8763,BACON,195,100,2020-07-09 12:16:24.731080
8763,BACON,220,124,2020-07-09 12:49:28.526144
346,scrumptious reagent,500,300,2020-07-09 12:52:54.848197
304,dry noodles,200,5,2020-07-09 12:59:37.167545
9537,pocket wish,49900,3,2020-07-09 12:59:41.676946
346,scrumptious reagent,800,5,2020-07-09 12:59:53.466122
3575,sand dollar,200,5,2020-07-09 13:00:05.844537
9537,pocket wish,49900,3,2020-07-09 13:06:39.496459
706,porquoise,20000,10,2020-07-09 13:15:38.855158
9924,Special Seasoning,2500,5,2020-07-09 14:02:14.232636
8763,BACON,191,25,2020-07-09 14:41:39.599225
9537,pocket wish,49500,3,2020-07-09 15:07:11.116871
2597,leathery bat skin,1200,1,2020-07-09 17:10:05.441645
8741,perfect old-fashioned,3400,2,2020-07-09 17:10:26.567965
8741,perfect old-fashioned,3400,4,2020-07-09 17:12:06.613787
8763,BACON,100,100,2020-07-09 17:18:46.283619
595,scroll of drastic healing,444,2,2020-07-09 17:40:50.456356
346,scrumptious reagent,700,3,2020-07-09 17:42:39.568807
304,dry noodles,200,10,2020-07-09 17:48:42.542279
9537,pocket wish,49500,13,2020-07-09 18:05:08.018274
443,beer lens,4000,3,2020-07-09 18:41:04.109641
1006,cherry,1000,1,2020-07-09 18:41:23.345742
333,lime,1000,1,2020-07-09 18:42:57.244027
9537,pocket wish,49000,21,2020-07-09 18:48:19.934051
304,dry noodles,200,15,2020-07-09 20:12:58.731164
9537,pocket wish,49900,3,2020-07-09 20:13:03.238843
346,scrumptious reagent,800,5,2020-07-09 20:13:15.285119
3440,prismatic wad,9500,1,2020-07-09 20:13:25.526087
3575,sand dollar,200,6,2020-07-09 20:13:29.668952
8686,perfect ice cube,3100,4,2020-07-09 20:34:41.638105
304,dry noodles,200,34,2020-07-09 20:35:58.919646
9537,pocket wish,49900,21,2020-07-09 20:36:03.339188
7370,Psychotic Train wine,1500,1,2020-07-09 21:51:09.718155
9537,pocket wish,49500,21,2020-07-09 21:52:49.498477
443,beer lens,4500,4,2020-07-09 22:56:21.832715
4622,Game Grid ticket,700,1,2020-07-09 23:36:16.281174
2597,leathery bat skin,1200,1,2020-07-09 23:36:21.893131
7370,Psychotic Train wine,1500,10,2020-07-09 23:36:32.465548
595,scroll of drastic healing,444,2,2020-07-09 23:36:35.937536
346,scrumptious reagent,800,1,2020-07-09 23:36:39.389443
8741,perfect old-fashioned,3400,2,2020-07-09 23:36:41.704343
8763,BACON,100,1,2020-07-09 23:36:42.397788
8763,BACON,200,3,2020-07-09 23:38:15.816255
8763,BACON,200,3,2020-07-09 23:39:50.422542
7006,handful of Smithereens,3500,6,2020-07-09 23:52:56.963766
9537,pocket wish,49000,6,2020-07-09 23:54:26.037365
595,scroll of drastic healing,400,6,2020-07-09 23:54:33.033685
304,dry noodles,200,5,2020-07-10 00:04:16.183984
9537,pocket wish,49000,36,2020-07-10 00:04:20.467359
8686,perfect ice cube,3100,1,2020-07-10 00:04:42.402600
9537,pocket wish,49800,21,2020-07-10 00:06:00.208765
9537,pocket wish,49000,2,2020-07-10 00:10:58.521830
706,porquoise,25000,1,2020-07-10 00:12:24.259484
333,lime,1750,3,2020-07-10 00:12:43.623345
346,scrumptious reagent,500,1,2020-07-10 00:26:06.530623
9537,pocket wish,49900,3,2020-07-10 00:38:05.443485
4001,agua de vida,11500,5,2020-07-10 00:47:55.712389
9537,pocket wish,46500,3,2020-07-10 00:53:55.314240
333,lime,1700,4,2020-07-10 00:54:00.834226
333,lime,1700,2,2020-07-10 01:16:26.174954
9537,pocket wish,49900,3,2020-07-10 01:25:19.115651
7071,snow berries,2800,1,2020-07-10 01:42:16.149452
3575,sand dollar,100,1,2020-07-10 01:57:45.551513
10259,grain of sand,200,80,2020-07-10 01:58:48.860388
593,phonics down,230,22,2020-07-10 01:59:13.568029
9537,pocket wish,49900,9,2020-07-10 02:40:47.452518
8763,BACON,195,3,2020-07-10 03:15:58.584210
9537,pocket wish,47500,3,2020-07-10 03:38:59.633996
9537,pocket wish,49900,3,2020-07-10 03:40:37.215416
9537,pocket wish,49000,3,2020-07-10 04:21:56.806719
9537,pocket wish,49000,3,2020-07-10 04:56:01.438154
8763,BACON,169,5,2020-07-10 05:54:24.477456
443,beer lens,107,1,2020-07-10 06:34:08.757526
9537,pocket wish,49588,99,2020-07-10 06:34:10.161929
9537,pocket wish,45000,3,2020-07-10 07:48:20.380883
9537,pocket wish,49500,15,2020-07-10 07:54:50.386736
9537,pocket wish,49900,12,2020-07-10 07:56:28.406818
443,beer lens,4000,103,2020-07-10 08:09:29.903882
9537,pocket wish,49900,2,2020-07-10 08:19:04.798174
4001,agua de vida,11500,20,2020-07-10 08:19:08.665087
8763,BACON,100,1,2020-07-10 08:19:25.808450
5227,bucket of wine,7000,12,2020-07-10 08:19:29.171811
9537,pocket wish,49500,15,2020-07-10 08:21:37.407808
7372,pie man was not meant to eat,1600,323,2020-07-10 08:21:43.749192
346,scrumptious reagent,800,1,2020-07-10 08:21:51.743755
8763,BACON,200,100,2020-07-10 08:30:50.013781
346,scrumptious reagent,900,1,2020-07-10 08:43:26.877247
8423,unsmoothed velvet,4999,7,2020-07-10 08:43:31.602413
9187,cashew,2500,5,2020-07-10 10:35:24.931886
9537,pocket wish,49900,3,2020-07-10 10:35:25.785581
9924,Special Seasoning,2500,1,2020-07-10 10:35:27.839751
7370,Psychotic Train wine,1500,2,2020-07-10 10:35:29.906511
593,phonics down,250,4,2020-07-10 10:35:32.630831
595,scroll of drastic healing,750,1,2020-07-10 10:35:34.126349
3575,sand dollar,200,1,2020-07-10 10:35:49.872529
9513,Meteorite-Ade,3333,1,2020-07-10 10:37:07.036540
9537,pocket wish,49900,3,2020-07-10 10:37:13.640880
8763,BACON,200,100,2020-07-10 10:37:28.612582
8993,jumping horseradish,3000,1,2020-07-10 10:37:38.275097
9537,pocket wish,49900,3,2020-07-10 10:39:01.428223
8763,BACON,200,111,2020-07-10 10:39:16.600216
9537,pocket wish,49750,2,2020-07-10 10:41:07.876182
9537,pocket wish,49900,3,2020-07-10 10:43:05.482811
346,scrumptious reagent,799,5,2020-07-10 10:48:09.976629
346,scrumptious reagent,700,95,2020-07-10 10:50:13.117431
8686,perfect ice cube,2700,19,2020-07-10 10:50:26.631556
346,scrumptious reagent,850,18,2020-07-10 10:52:17.588100
9036,hacked gibson,3000,81,2020-07-10 11:01:55.187685
8739,perfect dark and stormy,2900,20,2020-07-10 11:03:37.140967
8741,perfect old-fashioned,2500,800,2020-07-10 11:04:03.253576
9537,pocket wish,49900,3,2020-07-10 11:15:33.251715
9537,pocket wish,49900,3,2020-07-10 11:17:52.472215
10259,grain of sand,100,5,2020-07-10 12:08:22.270723
9537,pocket wish,49500,3,2020-07-10 12:08:42.130515
9537,pocket wish,49900,3,2020-07-10 12:10:27.833407
8763,BACON,200,111,2020-07-10 12:10:42.290164
9537,pocket wish,49900,3,2020-07-10 12:12:16.044705
8763,BACON,200,949,2020-07-10 12:12:30.821956
9537,pocket wish,49900,3,2020-07-10 12:14:50.819216
9537,pocket wish,49900,3,2020-07-10 12:16:46.114187
9537,pocket wish,49900,3,2020-07-10 13:00:39.474550
443,beer lens,4621,2,2020-07-10 14:56:54.271400
2423,Mick's IcyVapoHotness Inhaler,14000,2,2020-07-10 14:56:58.779297
1006,cherry,1832,4,2020-07-10 14:57:09.196456
3323,Ol' Scratch's salad fork,32000,4,2020-07-10 14:57:14.643616
593,phonics down,260,6,2020-07-10 15:00:05.909545
595,scroll of drastic healing,700,10,2020-07-10 15:00:07.160448
593,phonics down,250,23,2020-07-10 15:03:09.441664
595,scroll of drastic healing,694,24,2020-07-10 15:04:40.239896
3323,Ol' Scratch's salad fork,31000,3,2020-07-10 15:16:35.180837
593,phonics down,230,11,2020-07-10 15:42:02.924199
8486,one-day ticket to That 70s Volcano,280000,1,2020-07-10 15:46:28.008844
7065,grim fairy tale,8100,5,2020-07-10 16:30:33.300027
9537,pocket wish,49000,6,2020-07-10 16:30:43.020268
8686,perfect ice cube,2000,1,2020-07-10 16:31:00.843331
4463,chocolate turtle totem,4124,1,2020-07-10 16:39:50.885532
8763,BACON,169,2,2020-07-10 16:51:44.771380
2423,Mick's IcyVapoHotness Inhaler,14000,13,2020-07-10 17:01:08.096072
346,scrumptious reagent,900,5,2020-07-10 17:13:55.515876
5379,groose grease,100,2,2020-07-10 17:17:34.610462
8486,one-day ticket to That 70s Volcano,289000,1,2020-07-10 17:52:35.944248
706,porquoise,24000,1,2020-07-10 18:58:51.192683
4463,chocolate turtle totem,4100,5,2020-07-10 18:59:18.508806
3575,sand dollar,200,2,2020-07-10 18:59:22.442895
4463,chocolate turtle totem,4792,10,2020-07-10 19:00:58.491095
8763,BACON,169,2340,2020-07-10 19:08:19.558193
8486,one-day ticket to That 70s Volcano,289000,1,2020-07-10 19:15:35.059346
9537,pocket wish,49900,3,2020-07-10 19:15:42.318630
8486,one-day ticket to That 70s Volcano,275000,1,2020-07-10 20:05:07.543408
10259,grain of sand,100,8,2020-07-10 20:13:20.902347
304,dry noodles,200,7,2020-07-10 20:13:33.574354
9537,pocket wish,49900,3,2020-07-10 20:13:38.158003
4463,chocolate turtle totem,4100,1,2020-07-10 20:13:52.790383
3440,prismatic wad,9500,3,2020-07-10 20:13:53.496354
3575,sand dollar,200,5,2020-07-10 20:13:56.447243
10259,grain of sand,100,2061,2020-07-10 20:20:17.909225
346,scrumptious reagent,790,3,2020-07-10 20:22:29.119972
9035,browser cookie,100,1,2020-07-10 21:01:41.621637
3327,extra-greasy slider,100,1,2020-07-10 21:02:01.483070
8686,perfect ice cube,3000,2,2020-07-10 21:06:43.678105
8763,BACON,165,25,2020-07-10 21:23:13.228042
9924,Special Seasoning,2800,78,2020-07-10 21:29:57.011842
333,lime,1500,11,2020-07-10 22:34:04.834397
2614,mojo filter,5000,1,2020-07-10 22:37:16.644648
10259,grain of sand,100,5,2020-07-10 23:36:17.355283
4622,Game Grid ticket,700,1,2020-07-10 23:36:20.414464
2597,leathery bat skin,1200,1,2020-07-10 23:36:25.419793
9035,browser cookie,100,1,2020-07-10 23:36:33.303177
346,scrumptious reagent,800,1,2020-07-10 23:36:41.722688
8763,BACON,100,1,2020-07-10 23:36:44.266570
3575,sand dollar,200,1,2020-07-10 23:36:51.133959
346,scrumptious reagent,800,1,2020-07-10 23:38:17.146724
8763,BACON,200,3,2020-07-10 23:38:19.885393
346,scrumptious reagent,900,1,2020-07-10 23:39:54.812683
8763,BACON,200,3,2020-07-10 23:39:57.416630
9537,pocket wish,49900,3,2020-07-10 23:51:27.365905
346,scrumptious reagent,799,2,2020-07-11 00:15:00.253286
9537,pocket wish,49900,3,2020-07-11 00:28:27.522047
9537,pocket wish,49900,6,2020-07-11 00:30:04.035003
9537,pocket wish,49000,2,2020-07-11 00:52:42.205606
8739,perfect dark and stormy,3000,600,2020-07-11 01:14:53.390211
8686,perfect ice cube,3200,2,2020-07-11 01:18:24.242818
9537,pocket wish,49949,12,2020-07-11 02:50:38.817161
346,scrumptious reagent,798,5,2020-07-11 02:50:47.696973
9537,pocket wish,49000,3,2020-07-11 03:33:31.675049
9537,pocket wish,45000,3,2020-07-11 03:57:32.762721
7773,transdermal smoke patch,4500,53,2020-07-11 04:22:13.664394
9537,pocket wish,49900,3,2020-07-11 05:16:01.678824
9537,pocket wish,49900,3,2020-07-11 05:51:08.755439
9537,pocket wish,49945,6,2020-07-11 06:24:40.167882
304,dry noodles,200,5,2020-07-11 06:26:06.064856
346,scrumptious reagent,700,5,2020-07-11 06:26:18.267545
8686,perfect ice cube,3100,1,2020-07-11 06:26:27.506052
9537,pocket wish,49900,3,2020-07-11 07:00:48.354519
9537,pocket wish,49900,3,2020-07-11 07:02:18.293971
346,scrumptious reagent,900,3,2020-07-11 07:02:27.019316
9537,pocket wish,49900,3,2020-07-11 07:03:49.253217
9537,pocket wish,49900,3,2020-07-11 07:05:19.150295
9537,pocket wish,49900,3,2020-07-11 07:52:14.270263
9537,pocket wish,49900,3,2020-07-11 07:53:36.586992
346,scrumptious reagent,890,5,2020-07-11 07:57:50.631902
8763,BACON,190,100,2020-07-11 07:57:52.960220
9537,pocket wish,49000,27,2020-07-11 08:02:23.258149
9537,pocket wish,49900,3,2020-07-11 08:09:27.880853
9537,pocket wish,49900,3,2020-07-11 08:25:24.597645
346,scrumptious reagent,500,1,2020-07-11 08:25:33.330310
9537,pocket wish,49900,3,2020-07-11 08:26:54.040067
9537,pocket wish,49900,3,2020-07-11 08:28:23.498220
9537,pocket wish,49900,3,2020-07-11 08:29:52.764680
9924,Special Seasoning,2800,21,2020-07-11 08:38:57.005064
9537,pocket wish,49900,3,2020-07-11 09:00:34.606470
9537,pocket wish,49900,3,2020-07-11 09:02:03.758074
9537,pocket wish,49900,3,2020-07-11 09:03:33.109284
9537,pocket wish,49900,3,2020-07-11 09:05:01.138640
9537,pocket wish,49900,3,2020-07-11 09:42:24.454502
9537,pocket wish,49900,3,2020-07-11 09:43:51.911465
7372,pie man was not meant to eat,1500,4,2020-07-11 10:06:58.524626
9537,pocket wish,49930,3,2020-07-11 10:09:45.568504
595,scroll of drastic healing,600,56,2020-07-11 10:32:47.502129
9537,pocket wish,49900,21,2020-07-11 10:59:52.394720
10259,grain of sand,100,366,2020-07-11 11:30:13.134463
9537,pocket wish,49949,36,2020-07-11 11:30:27.689074
346,scrumptious reagent,900,5,2020-07-11 11:36:46.818051
9537,pocket wish,49925,40,2020-07-11 11:39:52.271813
10259,grain of sand,100,34,2020-07-11 11:53:59.200493
346,scrumptious reagent,900,8,2020-07-11 11:54:22.779366
8763,BACON,200,100,2020-07-11 11:54:25.495729
346,scrumptious reagent,900,5,2020-07-11 11:57:38.884389
346,scrumptious reagent,695,100,2020-07-11 12:55:20.157529
9537,pocket wish,49800,67,2020-07-11 13:19:00.882170
7372,pie man was not meant to eat,1500,1,2020-07-11 16:00:55.233119
346,scrumptious reagent,899,143,2020-07-11 16:10:41.789961
346,scrumptious reagent,898,41,2020-07-11 16:21:51.784212
9537,pocket wish,49900,3,2020-07-11 16:25:59.745215
333,lime,1750,4,2020-07-11 17:31:28.612896
10259,grain of sand,100,16,2020-07-11 17:54:59.575193
9537,pocket wish,49900,3,2020-07-11 18:01:07.989328
1006,cherry,1700,19,2020-07-11 18:20:34.349489
10259,grain of sand,100,5,2020-07-11 19:59:12.944314
304,dry noodles,200,15,2020-07-11 19:59:21.586049
9537,pocket wish,49900,3,2020-07-11 19:59:24.419
346,scrumptious reagent,700,5,2020-07-11 19:59:31.454802
4463,chocolate turtle totem,4100,2,2020-07-11 19:59:35.787584
3440,prismatic wad,9500,3,2020-07-11 19:59:36.365022
3575,sand dollar,200,4,2020-07-11 19:59:38.819340
8686,perfect ice cube,3100,1,2020-07-11 19:59:39.362702
9537,pocket wish,49800,27,2020-07-11 21:31:30.461679
8066,powdered gold,10000,3,2020-07-11 21:36:56.584709
595,scroll of drastic healing,750,1,2020-07-11 21:37:12.935643
346,scrumptious reagent,900,14,2020-07-11 21:37:15.529031
8686,perfect ice cube,3300,1,2020-07-11 21:37:23.399558
8686,perfect ice cube,3290,1,2020-07-11 22:47:23.564445
9537,pocket wish,48000,1,2020-07-11 22:50:57.174782
194,Mr. Accessory,48500000,2,2020-07-11 23:24:46.083279
10259,grain of sand,100,5,2020-07-11 23:41:14.273515
4622,Game Grid ticket,700,1,2020-07-11 23:41:16.836957
2597,leathery bat skin,1200,1,2020-07-11 23:41:20.982163
9537,pocket wish,48000,1,2020-07-11 23:41:26.375689
9035,browser cookie,100,1,2020-07-11 23:41:27.338677
595,scroll of drastic healing,750,1,2020-07-11 23:41:31.513022
346,scrumptious reagent,700,1,2020-07-11 23:41:34.067129
8763,BACON,100,1,2020-07-11 23:41:36.253185
3575,sand dollar,200,1,2020-07-11 23:41:41.649096
8686,perfect ice cube,3300,1,2020-07-11 23:41:42.198852
346,scrumptious reagent,799,2,2020-07-11 23:42:46.441399
8763,BACON,200,3,2020-07-11 23:42:48.587822
346,scrumptious reagent,800,1,2020-07-11 23:43:59.123614
8763,BACON,200,3,2020-07-11 23:44:01.318575
346,scrumptious reagent,700,5,2020-07-11 23:45:12.479209
8686,perfect ice cube,3100,1,2020-07-11 23:45:20.248694
304,dry noodles,200,5,2020-07-11 23:46:15.361569
9537,pocket wish,49900,3,2020-07-11 23:46:18.361668
346,scrumptious reagent,900,1,2020-07-11 23:46:26.060025
9537,pocket wish,49900,3,2020-07-11 23:59:52.678433
9537,pocket wish,49888,21,2020-07-12 00:15:23.480570
9537,pocket wish,49000,2,2020-07-12 00:26:51.243565
8763,BACON,110,1,2020-07-12 01:14:52.965158
346,scrumptious reagent,500,1,2020-07-12 01:16:10.699924
8686,perfect ice cube,3290,1,2020-07-12 02:16:33.435979
194,Mr. Accessory,4900000,1,2020-07-12 03:01:29.955386
8486,one-day ticket to That 70s Volcano,250000,1,2020-07-12 03:12:54.829247
8763,BACON,169,5,2020-07-12 03:21:55.112703
8486,one-day ticket to That 70s Volcano,280000,1,2020-07-12 03:30:28.752780
8204,one-day ticket to Dinseylandfill,95000,1,2020-07-12 03:48:02.995656
8686,perfect ice cube,3150,2,2020-07-12 03:48:28.913014
8204,one-day ticket to Dinseylandfill,94500,1,2020-07-12 03:49:18.957923
9537,pocket wish,45000,3,2020-07-12 04:15:58.939838
9537,pocket wish,49000,3,2020-07-12 04:25:52.182912
4463,chocolate turtle totem,4100,1,2020-07-12 05:18:43.130456
9537,pocket wish,49900,2,2020-07-12 05:40:33.733608
8686,perfect ice cube,3333,1,2020-07-12 06:20:14.995215
9537,pocket wish,49900,3,2020-07-12 07:06:11.583319
9537,pocket wish,49900,3,2020-07-12 07:07:30.578288
9537,pocket wish,49900,3,2020-07-12 07:08:49.402136
9537,pocket wish,49900,3,2020-07-12 07:10:08.135695
8763,BACON,159,100,2020-07-12 07:19:53.176663
9537,pocket wish,49900,3,2020-07-12 07:54:32.316860
9537,pocket wish,49900,3,2020-07-12 07:55:44.200164
9537,pocket wish,49900,3,2020-07-12 07:56:55.219125
9537,pocket wish,49900,3,2020-07-12 07:58:06.830473
595,scroll of drastic healing,694,17,2020-07-12 07:59:22.142505
8993,jumping horseradish,2500,1,2020-07-12 08:19:51.762137
9537,pocket wish,49750,12,2020-07-12 08:20:53.229964
8686,perfect ice cube,3000,1,2020-07-12 08:22:25.908683
9537,pocket wish,49900,3,2020-07-12 08:28:42.879977
9537,pocket wish,49900,3,2020-07-12 08:30:02.962009
9537,pocket wish,49900,3,2020-07-12 08:31:22.782797
9537,pocket wish,49900,3,2020-07-12 08:32:43.026799
7071,snow berries,2800,11,2020-07-12 11:48:28.229369
3760,breath mint,950,3,2020-07-12 11:48:28.837080
9537,pocket wish,49900,9,2020-07-12 11:48:36.101550
8763,BACON,100,1,2020-07-12 11:48:45.903461
333,lime,1500,32,2020-07-12 11:53:38.005982
8763,BACON,200,100,2020-07-12 11:53:44.139931
8686,perfect ice cube,3000,1,2020-07-12 11:53:50.167822
9537,pocket wish,46000,1,2020-07-12 11:54:49.346467
9924,Special Seasoning,2500,3,2020-07-12 11:54:50.772867
8486,one-day ticket to That 70s Volcano,288885,1,2020-07-12 12:06:06.191318
4470,BRICKO eye brick,1500,30,2020-07-12 12:14:24.821399
595,scroll of drastic healing,720,5,2020-07-12 12:41:47.410985
9537,pocket wish,100,9,2020-07-12 12:53:47.964569
194,Mr. Accessory,48999999,2,2020-07-12 13:15:50.247025
9537,pocket wish,49901,6,2020-07-12 13:51:22.388586
2389,Monstar energy beverage,150,1,2020-07-12 15:31:02.435119
593,phonics down,230,33,2020-07-12 15:35:30.023719
8486,one-day ticket to That 70s Volcano,285000,1,2020-07-12 17:08:03.185870
9537,pocket wish,49500,3,2020-07-12 17:12:08.597898
9537,pocket wish,49500,16,2020-07-12 17:33:14.702428
9537,pocket wish,49940,3,2020-07-12 18:17:53.869180
8686,perfect ice cube,3290,1,2020-07-12 18:39:45.367222
9537,pocket wish,49750,3,2020-07-12 19:36:19.347448
9537,pocket wish,49000,3,2020-07-12 19:50:45.911322
304,dry noodles,200,15,2020-07-12 19:58:57.667147
9537,pocket wish,49900,3,2020-07-12 19:59:00.604222
346,scrumptious reagent,700,5,2020-07-12 19:59:07.917898
4463,chocolate turtle totem,4100,1,2020-07-12 19:59:13.395705
3440,prismatic wad,9500,3,2020-07-12 19:59:13.950017
3575,sand dollar,200,2,2020-07-12 19:59:16.529850
8686,perfect ice cube,3100,1,2020-07-12 19:59:17.112225
7065,grim fairy tale,8200,3,2020-07-12 20:14:29.587311
4463,chocolate turtle totem,4100,5,2020-07-12 20:14:49.105157
8686,perfect ice cube,3100,3,2020-07-12 20:14:52.464952
8686,perfect ice cube,3290,1,2020-07-12 20:17:16.924774
595,scroll of drastic healing,750,1,2020-07-12 20:30:22.645048
304,dry noodles,222,88,2020-07-12 21:19:55.987810
593,phonics down,230,5,2020-07-12 21:22:36.590775
346,scrumptious reagent,888,169,2020-07-12 21:23:56.753794
8993,jumping horseradish,2990,50,2020-07-12 21:24:06.418269
8763,BACON,200,200,2020-07-12 21:39:46.612349
8686,perfect ice cube,2000,1,2020-07-12 22:13:19.814668
8686,perfect ice cube,3290,2,2020-07-12 22:22:17.121375
8486,one-day ticket to That 70s Volcano,288000,2,2020-07-12 22:31:09.549719
9537,pocket wish,49777,41,2020-07-12 22:50:52.362052
8763,BACON,222,3,2020-07-12 22:55:24.875728
346,scrumptious reagent,680,3,2020-07-12 23:03:31.684823
9537,pocket wish,49900,3,2020-07-12 23:19:02.311121
346,scrumptious reagent,900,9,2020-07-12 23:22:53.937219
9537,pocket wish,49000,3,2020-07-12 23:25:18.803585
10259,grain of sand,100,5,2020-07-12 23:36:10.079555
4622,Game Grid ticket,700,1,2020-07-12 23:36:12.808262
2597,leathery bat skin,1200,1,2020-07-12 23:36:17.296091
9035,browser cookie,100,1,2020-07-12 23:36:23.966771
595,scroll of drastic healing,750,1,2020-07-12 23:36:28.469365
2389,Monstar energy beverage,150,1,2020-07-12 23:36:29.089535
346,scrumptious reagent,700,1,2020-07-12 23:36:31.449918
8763,BACON,100,1,2020-07-12 23:36:33.854432
3575,sand dollar,200,1,2020-07-12 23:36:39.635322
8686,perfect ice cube,2000,1,2020-07-12 23:36:40.276692
346,scrumptious reagent,799,2,2020-07-12 23:37:48.746087
8763,BACON,200,3,2020-07-12 23:37:51.097705
8686,perfect ice cube,3300,1,2020-07-12 23:37:57.322546
346,scrumptious reagent,900,1,2020-07-12 23:39:06.201735
8763,BACON,200,3,2020-07-12 23:39:08.541430
8763,BACON,222,3,2020-07-12 23:40:26.569852
304,dry noodles,200,5,2020-07-12 23:47:58.846111
346,scrumptious reagent,700,5,2020-07-12 23:48:09.907174
8686,perfect ice cube,2000,1,2020-07-12 23:48:18.335795
9537,pocket wish,49000,3,2020-07-12 23:53:14.225805
8763,BACON,195,3,2020-07-12 23:53:24.541517
9537,pocket wish,48500,3,2020-07-13 00:13:44.586195
9537,pocket wish,49900,3,2020-07-13 00:22:32.810158
9537,pocket wish,49900,3,2020-07-13 00:23:52.467482
7065,grim fairy tale,11500,5,2020-07-13 00:31:49.211299
9537,pocket wish,49900,3,2020-07-13 00:56:35.896327
2597,leathery bat skin,1200,1,2020-07-13 01:25:24.993331
7065,grim fairy tale,11500,5,2020-07-13 01:26:32.055718
8486,one-day ticket to That 70s Volcano,288000,1,2020-07-13 01:45:20.603197
7004,Flaskfull of Hollow,490,2,2020-07-13 02:17:27.861353
8686,perfect ice cube,3290,1,2020-07-13 02:48:58.954024
7071,snow berries,2800,1,2020-07-13 03:35:59.847794
8686,perfect ice cube,3232,1,2020-07-13 03:36:22.845785
7773,transdermal smoke patch,4500,16,2020-07-13 03:58:47.287878
8686,perfect ice cube,3200,1,2020-07-13 04:12:33.238250
9537,pocket wish,49000,3,2020-07-13 04:37:58.506433
9537,pocket wish,49900,3,2020-07-13 06:48:20.648836
9537,pocket wish,49900,3,2020-07-13 06:49:33.980622
9537,pocket wish,49900,3,2020-07-13 06:50:47.982671
9537,pocket wish,49900,3,2020-07-13 06:52:00.973586
9537,pocket wish,49000,3,2020-07-13 07:19:28.111615
9537,pocket wish,49900,3,2020-07-13 07:52:05.555109
9537,pocket wish,49900,3,2020-07-13 07:53:19.936392
9537,pocket wish,49900,3,2020-07-13 07:54:34.421771
7065,grim fairy tale,8200,10,2020-07-13 08:13:45.688107
9537,pocket wish,49000,9,2020-07-13 08:13:55.507162
9537,pocket wish,49900,3,2020-07-13 08:15:24.731270
3325,jar of fermented pickle juice,100,2,2020-07-13 08:39:08.365324
3327,extra-greasy slider,100,2,2020-07-13 08:39:09.381842
4470,BRICKO eye brick,1500,3,2020-07-13 08:48:33.862070
9537,pocket wish,49900,3,2020-07-13 09:06:18.727700
8763,BACON,185,100,2020-07-13 09:09:28.830755
10259,grain of sand,100,36,2020-07-13 09:24:19.510608
